,Z,W
8859,188.59,1062.99
8860,188.60,1063.27
8861,188.61,1063.55
8862,188.62,1063.83
8863,188.63,1064.11
8864,188.64,1064.38
8865,188.65,1064.66
8866,188.66,1064.94
8867,188.67,1065.22
8868,188.68,1065.50
8869,188.69,1065.78
8870,188.70,1066.06
8871,188.71,1066.34
8872,188.72,1066.62
8873,188.73,1066.90
8874,188.74,1067.18
8875,188.75,1067.46
8876,188.76,1067.74
8877,188.77,1068.02
8878,188.78,1068.30
8879,188.79,1068.58
8880,188.80,1068.86
8881,188.81,1069.14
8882,188.82,1069.42
8883,188.83,1069.70
8884,188.84,1069.98
8885,188.85,1070.27
8886,188.86,1070.55
8887,188.87,1070.83
8888,188.88,1071.11
8889,188.89,1071.39
8890,188.90,1071.67
8891,188.91,1071.95
8892,188.92,1072.23
8893,188.93,1072.51
8894,188.94,1072.79
8895,188.95,1073.07
8896,188.96,1073.35
8897,188.97,1073.64
8898,188.98,1073.92
8899,188.99,1074.20
8900,189.00,1074.48
8901,189.01,1074.76
8902,189.02,1075.04
8903,189.03,1075.32
8904,189.04,1075.61
8905,189.05,1075.89
8906,189.06,1076.17
8907,189.07,1076.45
8908,189.08,1076.73
8909,189.09,1077.01
8910,189.10,1077.30
8911,189.11,1077.58
8912,189.12,1077.86
8913,189.13,1078.14
8914,189.14,1078.42
8915,189.15,1078.71
8916,189.16,1078.99
8917,189.17,1079.27
8918,189.18,1079.55
8919,189.19,1079.83
8920,189.20,1080.12
8921,189.21,1080.40
8922,189.22,1080.68
8923,189.23,1080.96
8924,189.24,1081.25
8925,189.25,1081.53
8926,189.26,1081.81
8927,189.27,1082.09
8928,189.28,1082.38
8929,189.29,1082.66
8930,189.30,1082.94
8931,189.31,1083.23
8932,189.32,1083.51
8933,189.33,1083.79
8934,189.34,1084.07
8935,189.35,1084.36
8936,189.36,1084.64
8937,189.37,1084.92
8938,189.38,1085.21
8939,189.39,1085.49
8940,189.40,1085.77
8941,189.41,1086.06
8942,189.42,1086.34
8943,189.43,1086.62
8944,189.44,1086.91
8945,189.45,1087.19
8946,189.46,1087.48
8947,189.47,1087.76
8948,189.48,1088.04
8949,189.49,1088.33
8950,189.50,1088.61
8951,189.51,1088.89
8952,189.52,1089.18
8953,189.53,1089.46
8954,189.54,1089.75
8955,189.55,1090.03
8956,189.56,1090.31
8957,189.57,1090.60
8958,189.58,1090.88
8959,189.59,1091.17
8960,189.60,1091.45
8961,189.61,1091.74
8962,189.62,1092.02
8963,189.63,1092.31
8964,189.64,1092.59
8965,189.65,1092.87
8966,189.66,1093.16
8967,189.67,1093.44
8968,189.68,1093.73
8969,189.69,1094.01
8970,189.70,1094.30
8971,189.71,1094.58
8972,189.72,1094.87
8973,189.73,1095.15
8974,189.74,1095.44
8975,189.75,1095.72
8976,189.76,1096.01
8977,189.77,1096.29
8978,189.78,1096.58
8979,189.79,1096.87
8980,189.80,1097.15
8981,189.81,1097.44
8982,189.82,1097.72
8983,189.83,1098.01
8984,189.84,1098.29
8985,189.85,1098.58
8986,189.86,1098.86
8987,189.87,1099.15
8988,189.88,1099.44
8989,189.89,1099.72
8990,189.90,1100.01
8991,189.91,1100.29
8992,189.92,1100.58
8993,189.93,1100.87
8994,189.94,1101.15
8995,189.95,1101.44
8996,189.96,1101.72
8997,189.97,1102.01
8998,189.98,1102.30
8999,189.99,1102.58
9000,190.00,1102.87
9001,190.01,1103.16
9002,190.02,1103.44
9003,190.03,1103.73
9004,190.04,1104.02
9005,190.05,1104.30
9006,190.06,1104.59
9007,190.07,1104.88
9008,190.08,1105.16
9009,190.09,1105.45
9010,190.10,1105.74
9011,190.11,1106.02
9012,190.12,1106.31
9013,190.13,1106.60
9014,190.14,1106.89
9015,190.15,1107.17
9016,190.16,1107.46
9017,190.17,1107.75
9018,190.18,1108.03
9019,190.19,1108.32
9020,190.20,1108.61
9021,190.21,1108.90
9022,190.22,1109.18
9023,190.23,1109.47
9024,190.24,1109.76
9025,190.25,1110.05
9026,190.26,1110.34
9027,190.27,1110.62
9028,190.28,1110.91
9029,190.29,1111.20
9030,190.30,1111.49
9031,190.31,1111.78
9032,190.32,1112.06
9033,190.33,1112.35
9034,190.34,1112.64
9035,190.35,1112.93
9036,190.36,1113.22
9037,190.37,1113.50
9038,190.38,1113.79
9039,190.39,1114.08
9040,190.40,1114.37
9041,190.41,1114.66
9042,190.42,1114.95
9043,190.43,1115.24
9044,190.44,1115.52
9045,190.45,1115.81
9046,190.46,1116.10
9047,190.47,1116.39
9048,190.48,1116.68
9049,190.49,1116.97
9050,190.50,1117.26
9051,190.51,1117.55
9052,190.52,1117.84
9053,190.53,1118.12
9054,190.54,1118.41
9055,190.55,1118.70
9056,190.56,1118.99
9057,190.57,1119.28
9058,190.58,1119.57
9059,190.59,1119.86
9060,190.60,1120.15
9061,190.61,1120.44
9062,190.62,1120.73
9063,190.63,1121.02
9064,190.64,1121.31
9065,190.65,1121.60
9066,190.66,1121.89
9067,190.67,1122.18
9068,190.68,1122.47
9069,190.69,1122.76
9070,190.70,1123.05
9071,190.71,1123.34
9072,190.72,1123.63
9073,190.73,1123.92
9074,190.74,1124.21
9075,190.75,1124.50
9076,190.76,1124.79
9077,190.77,1125.08
9078,190.78,1125.37
9079,190.79,1125.66
9080,190.80,1125.95
9081,190.81,1126.24
9082,190.82,1126.53
9083,190.83,1126.82
9084,190.84,1127.11
9085,190.85,1127.40
9086,190.86,1127.70
9087,190.87,1127.99
9088,190.88,1128.28
9089,190.89,1128.57
9090,190.90,1128.86
9091,190.91,1129.15
9092,190.92,1129.44
9093,190.93,1129.73
9094,190.94,1130.02
9095,190.95,1130.32
9096,190.96,1130.61
9097,190.97,1130.90
9098,190.98,1131.19
9099,190.99,1131.48
9100,191.00,1131.77
9101,191.01,1132.06
9102,191.02,1132.36
9103,191.03,1132.65
9104,191.04,1132.94
9105,191.05,1133.23
9106,191.06,1133.52
9107,191.07,1133.82
9108,191.08,1134.11
9109,191.09,1134.40
9110,191.10,1134.69
9111,191.11,1134.98
9112,191.12,1135.28
9113,191.13,1135.57
9114,191.14,1135.86
9115,191.15,1136.15
9116,191.16,1136.44
9117,191.17,1136.74
9118,191.18,1137.03
9119,191.19,1137.32
9120,191.20,1137.61
9121,191.21,1137.91
9122,191.22,1138.20
9123,191.23,1138.49
9124,191.24,1138.79
9125,191.25,1139.08
9126,191.26,1139.37
9127,191.27,1139.66
9128,191.28,1139.96
9129,191.29,1140.25
9130,191.30,1140.54
9131,191.31,1140.84
9132,191.32,1141.13
9133,191.33,1141.42
9134,191.34,1141.72
9135,191.35,1142.01
9136,191.36,1142.30
9137,191.37,1142.60
9138,191.38,1142.89
9139,191.39,1143.18
9140,191.40,1143.48
9141,191.41,1143.77
9142,191.42,1144.06
9143,191.43,1144.36
9144,191.44,1144.65
9145,191.45,1144.95
9146,191.46,1145.24
9147,191.47,1145.53
9148,191.48,1145.83
9149,191.49,1146.12
9150,191.50,1146.42
9151,191.51,1146.71
9152,191.52,1147.00
9153,191.53,1147.30
9154,191.54,1147.59
9155,191.55,1147.89
9156,191.56,1148.18
9157,191.57,1148.48
9158,191.58,1148.77
9159,191.59,1149.07
9160,191.60,1149.36
9161,191.61,1149.65
9162,191.62,1149.95
9163,191.63,1150.24
9164,191.64,1150.54
9165,191.65,1150.83
9166,191.66,1151.13
9167,191.67,1151.42
9168,191.68,1151.72
9169,191.69,1152.01
9170,191.70,1152.31
9171,191.71,1152.60
9172,191.72,1152.90
9173,191.73,1153.19
9174,191.74,1153.49
9175,191.75,1153.79
9176,191.76,1154.08
9177,191.77,1154.38
9178,191.78,1154.67
9179,191.79,1154.97
9180,191.80,1155.26
9181,191.81,1155.56
9182,191.82,1155.85
9183,191.83,1156.15
9184,191.84,1156.45
9185,191.85,1156.74
9186,191.86,1157.04
9187,191.87,1157.33
9188,191.88,1157.63
9189,191.89,1157.93
9190,191.90,1158.22
9191,191.91,1158.52
9192,191.92,1158.81
9193,191.93,1159.11
9194,191.94,1159.41
9195,191.95,1159.70
9196,191.96,1160.00
9197,191.97,1160.30
9198,191.98,1160.59
9199,191.99,1160.89
9200,192.00,1161.19
9201,192.01,1161.48
9202,192.02,1161.78
9203,192.03,1162.08
9204,192.04,1162.37
9205,192.05,1162.67
9206,192.06,1162.97
9207,192.07,1163.26
9208,192.08,1163.56
9209,192.09,1163.86
9210,192.10,1164.16
9211,192.11,1164.45
9212,192.12,1164.75
9213,192.13,1165.05
9214,192.14,1165.35
9215,192.15,1165.64
9216,192.16,1165.94
9217,192.17,1166.24
9218,192.18,1166.54
9219,192.19,1166.83
9220,192.20,1167.13
9221,192.21,1167.43
9222,192.22,1167.73
9223,192.23,1168.02
9224,192.24,1168.32
9225,192.25,1168.62
9226,192.26,1168.92
9227,192.27,1169.22
9228,192.28,1169.51
9229,192.29,1169.81
9230,192.30,1170.11
9231,192.31,1170.41
9232,192.32,1170.71
9233,192.33,1171.01
9234,192.34,1171.30
9235,192.35,1171.60
9236,192.36,1171.90
9237,192.37,1172.20
9238,192.38,1172.50
9239,192.39,1172.80
9240,192.40,1173.10
9241,192.41,1173.39
9242,192.42,1173.69
9243,192.43,1173.99
9244,192.44,1174.29
9245,192.45,1174.59
9246,192.46,1174.89
9247,192.47,1175.19
9248,192.48,1175.49
9249,192.49,1175.79
9250,192.50,1176.08
9251,192.51,1176.38
9252,192.52,1176.68
9253,192.53,1176.98
9254,192.54,1177.28
9255,192.55,1177.58
9256,192.56,1177.88
9257,192.57,1178.18
9258,192.58,1178.48
9259,192.59,1178.78
9260,192.60,1179.08
9261,192.61,1179.38
9262,192.62,1179.68
9263,192.63,1179.98
9264,192.64,1180.28
9265,192.65,1180.58
9266,192.66,1180.88
9267,192.67,1181.18
9268,192.68,1181.48
9269,192.69,1181.78
9270,192.70,1182.08
9271,192.71,1182.38
9272,192.72,1182.68
9273,192.73,1182.98
9274,192.74,1183.28
9275,192.75,1183.58
9276,192.76,1183.88
9277,192.77,1184.18
9278,192.78,1184.48
9279,192.79,1184.78
9280,192.80,1185.08
9281,192.81,1185.39
9282,192.82,1185.69
9283,192.83,1185.99
9284,192.84,1186.29
9285,192.85,1186.59
9286,192.86,1186.89
9287,192.87,1187.19
9288,192.88,1187.49
9289,192.89,1187.79
9290,192.90,1188.09
9291,192.91,1188.40
9292,192.92,1188.70
9293,192.93,1189.00
9294,192.94,1189.30
9295,192.95,1189.60
9296,192.96,1189.90
9297,192.97,1190.21
9298,192.98,1190.51
9299,192.99,1190.81
9300,193.00,1191.11
9301,193.01,1191.41
9302,193.02,1191.71
9303,193.03,1192.02
9304,193.04,1192.32
9305,193.05,1192.62
9306,193.06,1192.92
9307,193.07,1193.22
9308,193.08,1193.53
9309,193.09,1193.83
9310,193.10,1194.13
9311,193.11,1194.43
9312,193.12,1194.74
9313,193.13,1195.04
9314,193.14,1195.34
9315,193.15,1195.64
9316,193.16,1195.95
9317,193.17,1196.25
9318,193.18,1196.55
9319,193.19,1196.85
9320,193.20,1197.16
9321,193.21,1197.46
9322,193.22,1197.76
9323,193.23,1198.06
9324,193.24,1198.37
9325,193.25,1198.67
9326,193.26,1198.97
9327,193.27,1199.28
9328,193.28,1199.58
9329,193.29,1199.88
9330,193.30,1200.19
9331,193.31,1200.49
9332,193.32,1200.79
9333,193.33,1201.10
9334,193.34,1201.40
9335,193.35,1201.70
9336,193.36,1202.01
9337,193.37,1202.31
9338,193.38,1202.61
9339,193.39,1202.92
9340,193.40,1203.22
9341,193.41,1203.53
9342,193.42,1203.83
9343,193.43,1204.13
9344,193.44,1204.44
9345,193.45,1204.74
9346,193.46,1205.05
9347,193.47,1205.35
9348,193.48,1205.65
9349,193.49,1205.96
9350,193.50,1206.26
9351,193.51,1206.57
9352,193.52,1206.87
9353,193.53,1207.18
9354,193.54,1207.48
9355,193.55,1207.78
9356,193.56,1208.09
9357,193.57,1208.39
9358,193.58,1208.70
9359,193.59,1209.00
9360,193.60,1209.31
9361,193.61,1209.61
9362,193.62,1209.92
9363,193.63,1210.22
9364,193.64,1210.53
9365,193.65,1210.83
9366,193.66,1211.14
9367,193.67,1211.44
9368,193.68,1211.75
9369,193.69,1212.05
9370,193.70,1212.36
9371,193.71,1212.66
9372,193.72,1212.97
9373,193.73,1213.28
9374,193.74,1213.58
9375,193.75,1213.89
9376,193.76,1214.19
9377,193.77,1214.50
9378,193.78,1214.80
9379,193.79,1215.11
9380,193.80,1215.41
9381,193.81,1215.72
9382,193.82,1216.03
9383,193.83,1216.33
9384,193.84,1216.64
9385,193.85,1216.94
9386,193.86,1217.25
9387,193.87,1217.56
9388,193.88,1217.86
9389,193.89,1218.17
9390,193.90,1218.48
9391,193.91,1218.78
9392,193.92,1219.09
9393,193.93,1219.39
9394,193.94,1219.70
9395,193.95,1220.01
9396,193.96,1220.31
9397,193.97,1220.62
9398,193.98,1220.93
9399,193.99,1221.23
9400,194.00,1221.54
9401,194.01,1221.85
9402,194.02,1222.16
9403,194.03,1222.46
9404,194.04,1222.77
9405,194.05,1223.08
9406,194.06,1223.38
9407,194.07,1223.69
9408,194.08,1224.00
9409,194.09,1224.31
9410,194.10,1224.61
9411,194.11,1224.92
9412,194.12,1225.23
9413,194.13,1225.53
9414,194.14,1225.84
9415,194.15,1226.15
9416,194.16,1226.46
9417,194.17,1226.77
9418,194.18,1227.07
9419,194.19,1227.38
9420,194.20,1227.69
9421,194.21,1228.00
9422,194.22,1228.30
9423,194.23,1228.61
9424,194.24,1228.92
9425,194.25,1229.23
9426,194.26,1229.54
9427,194.27,1229.85
9428,194.28,1230.15
9429,194.29,1230.46
9430,194.30,1230.77
9431,194.31,1231.08
9432,194.32,1231.39
9433,194.33,1231.70
9434,194.34,1232.00
9435,194.35,1232.31
9436,194.36,1232.62
9437,194.37,1232.93
9438,194.38,1233.24
9439,194.39,1233.55
9440,194.40,1233.86
9441,194.41,1234.17
9442,194.42,1234.47
9443,194.43,1234.78
9444,194.44,1235.09
9445,194.45,1235.40
9446,194.46,1235.71
9447,194.47,1236.02
9448,194.48,1236.33
9449,194.49,1236.64
9450,194.50,1236.95
9451,194.51,1237.26
9452,194.52,1237.57
9453,194.53,1237.88
9454,194.54,1238.19
9455,194.55,1238.50
9456,194.56,1238.80
9457,194.57,1239.11
9458,194.58,1239.42
9459,194.59,1239.73
9460,194.60,1240.04
9461,194.61,1240.35
9462,194.62,1240.66
9463,194.63,1240.97
9464,194.64,1241.28
9465,194.65,1241.59
9466,194.66,1241.90
9467,194.67,1242.21
9468,194.68,1242.52
9469,194.69,1242.83
9470,194.70,1243.15
9471,194.71,1243.46
9472,194.72,1243.77
9473,194.73,1244.08
9474,194.74,1244.39
9475,194.75,1244.70
9476,194.76,1245.01
9477,194.77,1245.32
9478,194.78,1245.63
9479,194.79,1245.94
9480,194.80,1246.25
9481,194.81,1246.56
9482,194.82,1246.87
9483,194.83,1247.18
9484,194.84,1247.50
9485,194.85,1247.81
9486,194.86,1248.12
9487,194.87,1248.43
9488,194.88,1248.74
9489,194.89,1249.05
9490,194.90,1249.36
9491,194.91,1249.67
9492,194.92,1249.99
9493,194.93,1250.30
9494,194.94,1250.61
9495,194.95,1250.92
9496,194.96,1251.23
9497,194.97,1251.54
9498,194.98,1251.86
9499,194.99,1252.17
9500,195.00,1252.48
9501,195.01,1252.79
9502,195.02,1253.10
9503,195.03,1253.42
9504,195.04,1253.73
9505,195.05,1254.04
9506,195.06,1254.35
9507,195.07,1254.66
9508,195.08,1254.98
9509,195.09,1255.29
9510,195.10,1255.60
9511,195.11,1255.91
9512,195.12,1256.23
9513,195.13,1256.54
9514,195.14,1256.85
9515,195.15,1257.16
9516,195.16,1257.48
9517,195.17,1257.79
9518,195.18,1258.10
9519,195.19,1258.42
9520,195.20,1258.73
9521,195.21,1259.04
9522,195.22,1259.35
9523,195.23,1259.67
9524,195.24,1259.98
9525,195.25,1260.29
9526,195.26,1260.61
9527,195.27,1260.92
9528,195.28,1261.23
9529,195.29,1261.55
9530,195.30,1261.86
9531,195.31,1262.17
9532,195.32,1262.49
9533,195.33,1262.80
9534,195.34,1263.11
9535,195.35,1263.43
9536,195.36,1263.74
9537,195.37,1264.06
9538,195.38,1264.37
9539,195.39,1264.68
9540,195.40,1265.00
9541,195.41,1265.31
9542,195.42,1265.62
9543,195.43,1265.94
9544,195.44,1266.25
9545,195.45,1266.57
9546,195.46,1266.88
9547,195.47,1267.20
9548,195.48,1267.51
9549,195.49,1267.82
9550,195.50,1268.14
9551,195.51,1268.45
9552,195.52,1268.77
9553,195.53,1269.08
9554,195.54,1269.40
9555,195.55,1269.71
9556,195.56,1270.03
9557,195.57,1270.34
9558,195.58,1270.66
9559,195.59,1270.97
9560,195.60,1271.29
9561,195.61,1271.60
9562,195.62,1271.92
9563,195.63,1272.23
9564,195.64,1272.55
9565,195.65,1272.86
9566,195.66,1273.18
9567,195.67,1273.49
9568,195.68,1273.81
9569,195.69,1274.12
9570,195.70,1274.44
9571,195.71,1274.75
9572,195.72,1275.07
9573,195.73,1275.38
9574,195.74,1275.70
9575,195.75,1276.02
9576,195.76,1276.33
9577,195.77,1276.65
9578,195.78,1276.96
9579,195.79,1277.28
9580,195.80,1277.59
9581,195.81,1277.91
9582,195.82,1278.23
9583,195.83,1278.54
9584,195.84,1278.86
9585,195.85,1279.18
9586,195.86,1279.49
9587,195.87,1279.81
9588,195.88,1280.12
9589,195.89,1280.44
9590,195.90,1280.76
9591,195.91,1281.07
9592,195.92,1281.39
9593,195.93,1281.71
9594,195.94,1282.02
9595,195.95,1282.34
9596,195.96,1282.66
9597,195.97,1282.97
9598,195.98,1283.29
9599,195.99,1283.61
9600,196.00,1283.92
9601,196.01,1284.24
9602,196.02,1284.56
9603,196.03,1284.88
9604,196.04,1285.19
9605,196.05,1285.51
9606,196.06,1285.83
9607,196.07,1286.14
9608,196.08,1286.46
9609,196.09,1286.78
9610,196.10,1287.10
9611,196.11,1287.41
9612,196.12,1287.73
9613,196.13,1288.05
9614,196.14,1288.37
9615,196.15,1288.68
9616,196.16,1289.00
9617,196.17,1289.32
9618,196.18,1289.64
9619,196.19,1289.96
9620,196.20,1290.27
9621,196.21,1290.59
9622,196.22,1290.91
9623,196.23,1291.23
9624,196.24,1291.55
9625,196.25,1291.86
9626,196.26,1292.18
9627,196.27,1292.50
9628,196.28,1292.82
9629,196.29,1293.14
9630,196.30,1293.46
9631,196.31,1293.77
9632,196.32,1294.09
9633,196.33,1294.41
9634,196.34,1294.73
9635,196.35,1295.05
9636,196.36,1295.37
9637,196.37,1295.69
9638,196.38,1296.01
9639,196.39,1296.32
9640,196.40,1296.64
9641,196.41,1296.96
9642,196.42,1297.28
9643,196.43,1297.60
9644,196.44,1297.92
9645,196.45,1298.24
9646,196.46,1298.56
9647,196.47,1298.88
9648,196.48,1299.20
9649,196.49,1299.52
9650,196.50,1299.84
9651,196.51,1300.15
9652,196.52,1300.47
9653,196.53,1300.79
9654,196.54,1301.11
9655,196.55,1301.43
9656,196.56,1301.75
9657,196.57,1302.07
9658,196.58,1302.39
9659,196.59,1302.71
9660,196.60,1303.03
9661,196.61,1303.35
9662,196.62,1303.67
9663,196.63,1303.99
9664,196.64,1304.31
9665,196.65,1304.63
9666,196.66,1304.95
9667,196.67,1305.27
9668,196.68,1305.59
9669,196.69,1305.91
9670,196.70,1306.23
9671,196.71,1306.56
9672,196.72,1306.88
9673,196.73,1307.20
9674,196.74,1307.52
9675,196.75,1307.84
9676,196.76,1308.16
9677,196.77,1308.48
9678,196.78,1308.80
9679,196.79,1309.12
9680,196.80,1309.44
9681,196.81,1309.76
9682,196.82,1310.08
9683,196.83,1310.41
9684,196.84,1310.73
9685,196.85,1311.05
9686,196.86,1311.37
9687,196.87,1311.69
9688,196.88,1312.01
9689,196.89,1312.33
9690,196.90,1312.65
9691,196.91,1312.98
9692,196.92,1313.30
9693,196.93,1313.62
9694,196.94,1313.94
9695,196.95,1314.26
9696,196.96,1314.58
9697,196.97,1314.91
9698,196.98,1315.23
9699,196.99,1315.55
9700,197.00,1315.87
9701,197.01,1316.19
9702,197.02,1316.52
9703,197.03,1316.84
9704,197.04,1317.16
9705,197.05,1317.48
9706,197.06,1317.81
9707,197.07,1318.13
9708,197.08,1318.45
9709,197.09,1318.77
9710,197.10,1319.09
9711,197.11,1319.42
9712,197.12,1319.74
9713,197.13,1320.06
9714,197.14,1320.39
9715,197.15,1320.71
9716,197.16,1321.03
9717,197.17,1321.35
9718,197.18,1321.68
9719,197.19,1322.00
9720,197.20,1322.32
9721,197.21,1322.65
9722,197.22,1322.97
9723,197.23,1323.29
9724,197.24,1323.61
9725,197.25,1323.94
9726,197.26,1324.26
9727,197.27,1324.58
9728,197.28,1324.91
9729,197.29,1325.23
9730,197.30,1325.55
9731,197.31,1325.88
9732,197.32,1326.20
9733,197.33,1326.53
9734,197.34,1326.85
9735,197.35,1327.17
9736,197.36,1327.50
9737,197.37,1327.82
9738,197.38,1328.14
9739,197.39,1328.47
9740,197.40,1328.79
9741,197.41,1329.12
9742,197.42,1329.44
9743,197.43,1329.76
9744,197.44,1330.09
9745,197.45,1330.41
9746,197.46,1330.74
9747,197.47,1331.06
9748,197.48,1331.39
9749,197.49,1331.71
9750,197.50,1332.04
9751,197.51,1332.36
9752,197.52,1332.68
9753,197.53,1333.01
9754,197.54,1333.33
9755,197.55,1333.66
9756,197.56,1333.98
9757,197.57,1334.31
9758,197.58,1334.63
9759,197.59,1334.96
9760,197.60,1335.28
9761,197.61,1335.61
9762,197.62,1335.93
9763,197.63,1336.26
9764,197.64,1336.58
9765,197.65,1336.91
9766,197.66,1337.23
9767,197.67,1337.56
9768,197.68,1337.88
9769,197.69,1338.21
9770,197.70,1338.54
9771,197.71,1338.86
9772,197.72,1339.19
9773,197.73,1339.51
9774,197.74,1339.84
9775,197.75,1340.16
9776,197.76,1340.49
9777,197.77,1340.82
9778,197.78,1341.14
9779,197.79,1341.47
9780,197.80,1341.79
9781,197.81,1342.12
9782,197.82,1342.45
9783,197.83,1342.77
9784,197.84,1343.10
9785,197.85,1343.42
9786,197.86,1343.75
9787,197.87,1344.08
9788,197.88,1344.40
9789,197.89,1344.73
9790,197.90,1345.06
9791,197.91,1345.38
9792,197.92,1345.71
9793,197.93,1346.04
9794,197.94,1346.36
9795,197.95,1346.69
9796,197.96,1347.02
9797,197.97,1347.34
9798,197.98,1347.67
9799,197.99,1348.00
9800,198.00,1348.32
9801,198.01,1348.65
9802,198.02,1348.98
9803,198.03,1349.30
9804,198.04,1349.63
9805,198.05,1349.96
9806,198.06,1350.29
9807,198.07,1350.61
9808,198.08,1350.94
9809,198.09,1351.27
9810,198.10,1351.60
9811,198.11,1351.92
9812,198.12,1352.25
9813,198.13,1352.58
9814,198.14,1352.91
9815,198.15,1353.23
9816,198.16,1353.56
9817,198.17,1353.89
9818,198.18,1354.22
9819,198.19,1354.55
9820,198.20,1354.87
9821,198.21,1355.20
9822,198.22,1355.53
9823,198.23,1355.86
9824,198.24,1356.19
9825,198.25,1356.51
9826,198.26,1356.84
9827,198.27,1357.17
9828,198.28,1357.50
9829,198.29,1357.83
9830,198.30,1358.16
9831,198.31,1358.49
9832,198.32,1358.81
9833,198.33,1359.14
9834,198.34,1359.47
9835,198.35,1359.80
9836,198.36,1360.13
9837,198.37,1360.46
9838,198.38,1360.79
9839,198.39,1361.12
9840,198.40,1361.44
9841,198.41,1361.77
9842,198.42,1362.10
9843,198.43,1362.43
9844,198.44,1362.76
9845,198.45,1363.09
9846,198.46,1363.42
9847,198.47,1363.75
9848,198.48,1364.08
9849,198.49,1364.41
9850,198.50,1364.74
9851,198.51,1365.07
9852,198.52,1365.40
9853,198.53,1365.73
9854,198.54,1366.06
9855,198.55,1366.39
9856,198.56,1366.72
9857,198.57,1367.05
9858,198.58,1367.38
9859,198.59,1367.71
9860,198.60,1368.04
9861,198.61,1368.37
9862,198.62,1368.70
9863,198.63,1369.03
9864,198.64,1369.36
9865,198.65,1369.69
9866,198.66,1370.02
9867,198.67,1370.35
9868,198.68,1370.68
9869,198.69,1371.01
9870,198.70,1371.34
9871,198.71,1371.67
9872,198.72,1372.00
9873,198.73,1372.33
9874,198.74,1372.66
9875,198.75,1372.99
9876,198.76,1373.32
9877,198.77,1373.65
9878,198.78,1373.98
9879,198.79,1374.31
9880,198.80,1374.65
9881,198.81,1374.98
9882,198.82,1375.31
9883,198.83,1375.64
9884,198.84,1375.97
9885,198.85,1376.30
9886,198.86,1376.63
9887,198.87,1376.96
9888,198.88,1377.30
9889,198.89,1377.63
9890,198.90,1377.96
9891,198.91,1378.29
9892,198.92,1378.62
9893,198.93,1378.95
9894,198.94,1379.29
9895,198.95,1379.62
9896,198.96,1379.95
9897,198.97,1380.28
9898,198.98,1380.61
9899,198.99,1380.94
9900,199.00,1381.28
9901,199.01,1381.61
9902,199.02,1381.94
9903,199.03,1382.27
9904,199.04,1382.61
9905,199.05,1382.94
9906,199.06,1383.27
9907,199.07,1383.60
9908,199.08,1383.93
9909,199.09,1384.27
